area,pre,shock,post,class
AU.QLD,7.795379761864377,-3.086943247735676,-1.7865825389825527,Relative persistent decline
AU.SA,12.730516170883144,-54.327680474469474,-27.74302659623761,Relative persistent decline
AU.TAS,7.725321888412017,-9.15593705293276,-4.387219837863615,Relative persistent decline
AU.VIC,8.780308749859223,4.098172611276336,3.9348018625655743,Relative persistent decline
AU.WA,5.158467584027656,-2.531970345563313,9.250131662457969,"Temporary decline, rebounded"
AZ.ABS,16.80672268907563,-147.05882352941177,98.03921568627452,"Temporary decline, rebounded"
AZ.BA,-18.89323644494131,-5.4499720514253776,-1.2111049003167507,Relative persistent improvement
AZ.GA,13.88888888888889,52.083333333333336,98.37962962962962,Relative persistent improvement
AZ.NX,21.42857142857143,35.714285714285715,309.5238095238095,Relative persistent improvement
AZ.SM,0.0,26.455026455026456,167.54850088183426,Relative persistent improvement
AZ.SMI,35.39823008849557,44.24778761061947,88.49557522123894,Relative persistent improvement
BA.BIH,0.6505529700245207,-4.8791472751839065,-1.6680845385244123,Relative persistent decline
BA.SRP,17.52577319587629,1.4727540500736378,-3.927344133529701,Relative persistent decline
BB.08,-19.620667102681487,55.591890124264225,5.4501853063004155,Relative persistent improvement
BD.A,21.779713752333542,28.00248911014313,-6.222775357809584,Improvement then reversal
BD.B,-3.0596634370219276,-2.913965178116121,-4.128117335664506,Improvement then reversal
BD.C,-5.40997102564925,-8.874063144839678,-9.479922877619897,Relative persistent decline
BD.D,-11.317704122877931,-11.837394618316202,-48.31196827963198,Relative persistent decline
BD.E,3.7375415282392033,-21.283222591362126,-28.89673311184939,Relative persistent decline
BD.F,21.997836278398847,64.91164803461955,30.051688904916457,Relative persistent improvement
BD.G,0.7178750897343861,10.768126346015793,8.973438621679827,Relative persistent improvement
BD.H,-6.862257583291894,-16.65837891596221,-41.43875352229405,Relative persistent decline
BE.BRU,-7.1188733196492775,0.6229014154693118,1.4435493120399927,Relative persistent improvement
BE.VLG,-3.3061285057130143,3.8284611960231487,-3.5217885937577287,Improvement then reversal
BE.WAL,-7.709052817650621,-7.529011244414619,-8.729288399321298,Improvement then reversal
BF.01,-31.91489361702127,-66.48936170212765,-17.73049645390071,"Temporary decline, rebounded"
BF.03,-6.45513228475316,7.0460950995545035,1.060702488104979,Relative persistent improvement
BF.06,53.097345132743364,110.61946902654867,117.99410029498524,Relative persistent improvement
BF.09,5.427408412483041,-2.2614201718679325,23.36800844263531,"Temporary decline, rebounded"
BG.01,-16.28222523744912,-30.529172320217096,57.6662143826323,"Temporary decline, rebounded"
